Country Name,Country Code,Indicator Code,year,value
Paraguay,PRY,GOV_WGI_RL_EST,2021,-0.5280024
Paraguay,PRY,SE.TER.ENRR,2021,
Paraguay,PRY,IP.JRN.ARTC.SC,2021,227.95
Peru,PER,GOV_WGI_CC_EST,2021,-0.509709
Peru,PER,IT.NET.BBND.P2,2021,9.05771410333768
Peru,PER,NY.GDP.PCAP.PP.CD,2021,15280.551210648637
Peru,PER,TX.VAL.TECH.MF.ZS,2021,4.461645050021671
Peru,PER,IT.CEL.SETS.P2,2021,129.993736857913
Peru,PER,GOV_WGI_PV_EST,2021,-0.334168099999999
Peru,PER,GOV_WGI_RL_EST,2021,-0.5208197
Peru,PER,SE.TER.ENRR,2021,
Peru,PER,IP.JRN.ARTC.SC,2021,4073.17
Philippines,PHL,GOV_WGI_CC_EST,2021,-0.5743865
Philippines,PHL,IT.NET.BBND.P2,2021,8.50897715713263
Philippines,PHL,NY.GDP.PCAP.PP.CD,2021,8857.789951155139
Philippines,PHL,TX.VAL.TECH.MF.ZS,2021,64.22540833461062
Philippines,PHL,IT.CEL.SETS.P2,2021,144.424289981649
Philippines,PHL,GOV_WGI_PV_EST,2021,-1.0935816
Philippines,PHL,GOV_WGI_RL_EST,2021,-0.6736731
Philippines,PHL,SE.TER.ENRR,2021,33.6166173848126
Philippines,PHL,IP.JRN.ARTC.SC,2021,3948.12
Poland,POL,GOV_WGI_CC_EST,2021,0.6869719
Poland,POL,IT.NET.BBND.P2,2021,22.8165643900514
Poland,POL,NY.GDP.PCAP.PP.CD,2021,41059.5847829682
Poland,POL,TX.VAL.TECH.MF.ZS,2021,9.445565142809356
Poland,POL,IT.CEL.SETS.P2,2021,132.987203939653
Poland,POL,GOV_WGI_PV_EST,2021,0.5651963
Poland,POL,GOV_WGI_RL_EST,2021,0.4098572
Poland,POL,SE.TER.ENRR,2021,72.2060623168945
Poland,POL,IP.JRN.ARTC.SC,2021,34667.25
Portugal,PRT,GOV_WGI_CC_EST,2021,0.8188182
Portugal,PRT,IT.NET.BBND.P2,2021,41.5145728650954
Portugal,PRT,NY.GDP.PCAP.PP.CD,2021,38657.6677223425
Portugal,PRT,TX.VAL.TECH.MF.ZS,2021,6.250331404511996
Portugal,PRT,IT.CEL.SETS.P2,2021,119.768700781718
Portugal,PRT,GOV_WGI_PV_EST,2021,0.9584396
Portugal,PRT,GOV_WGI_RL_EST,2021,1.1690784
Portugal,PRT,SE.TER.ENRR,2021,72.5122375488281
Portugal,PRT,IP.JRN.ARTC.SC,2021,18387.68
Puerto Rico (US),PRI,GOV_WGI_CC_EST,2021,0.5017099
Puerto Rico (US),PRI,IT.NET.BBND.P2,2021,23.6440930650035
Puerto Rico (US),PRI,NY.GDP.PCAP.PP.CD,2021,40559.47481181196
Puerto Rico (US),PRI,TX.VAL.TECH.MF.ZS,2021,
Puerto Rico (US),PRI,IT.CEL.SETS.P2,2021,112.540413929626
Puerto Rico (US),PRI,GOV_WGI_PV_EST,2021,0.4249881
Puerto Rico (US),PRI,GOV_WGI_RL_EST,2021,0.5130714
Puerto Rico (US),PRI,SE.TER.ENRR,2021,88.5327447779272
Puerto Rico (US),PRI,IP.JRN.ARTC.SC,2021,556.86
Qatar,QAT,GOV_WGI_CC_EST,2021,0.8394432
Qatar,QAT,IT.NET.BBND.P2,2021,11.0795735105944
Qatar,QAT,NY.GDP.PCAP.PP.CD,2021,116832.65694197152
Qatar,QAT,TX.VAL.TECH.MF.ZS,2021,1.719404264112815
Qatar,QAT,IT.CEL.SETS.P2,2021,137.709548409191
Qatar,QAT,GOV_WGI_PV_EST,2021,0.9259515
Qatar,QAT,GOV_WGI_RL_EST,2021,0.5003341
Qatar,QAT,SE.TER.ENRR,2021,31.2813974439236
Qatar,QAT,IP.JRN.ARTC.SC,2021,2522.3
Romania,ROU,GOV_WGI_CC_EST,2021,0.0096051
Romania,ROU,IT.NET.BBND.P2,2021,31.6949603653045
Romania,ROU,NY.GDP.PCAP.PP.CD,2021,37534.15591769115
Romania,ROU,TX.VAL.TECH.MF.ZS,2021,11.487940834609924
Romania,ROU,IT.CEL.SETS.P2,2021,119.123068432356
Romania,ROU,GOV_WGI_PV_EST,2021,0.6671952
Romania,ROU,GOV_WGI_RL_EST,2021,0.4615581
Romania,ROU,SE.TER.ENRR,2021,55.2656097412109
Romania,ROU,IP.JRN.ARTC.SC,2021,10812.95
Russian Federation,RUS,GOV_WGI_CC_EST,2021,-0.7788442
Russian Federation,RUS,IT.NET.BBND.P2,2021,23.7409106485411
Russian Federation,RUS,NY.GDP.PCAP.PP.CD,2021,38638.4296875
Russian Federation,RUS,TX.VAL.TECH.MF.ZS,2021,9.72984772707015
Russian Federation,RUS,IT.CEL.SETS.P2,2021,169.07261384221
Russian Federation,RUS,GOV_WGI_PV_EST,2021,-0.5061895
Russian Federation,RUS,GOV_WGI_RL_EST,2021,-0.902773199999999
Russian Federation,RUS,SE.TER.ENRR,2021,54.9542479280814
Russian Federation,RUS,IP.JRN.ARTC.SC,2021,90676.68
Rwanda,RWA,GOV_WGI_CC_EST,2021,0.4694992
Rwanda,RWA,IT.NET.BBND.P2,2021,0.238872174708692
Rwanda,RWA,NY.GDP.PCAP.PP.CD,2021,2733.4356676244715
Rwanda,RWA,TX.VAL.TECH.MF.ZS,2021,5.102408027079126
Rwanda,RWA,IT.CEL.SETS.P2,2021,81.6381635400584
Rwanda,RWA,GOV_WGI_PV_EST,2021,0.115233
Rwanda,RWA,GOV_WGI_RL_EST,2021,0.0190329
Rwanda,RWA,SE.TER.ENRR,2021,
Rwanda,RWA,IP.JRN.ARTC.SC,2021,332.31
Samoa,WSM,GOV_WGI_CC_EST,2021,0.7667536
Samoa,WSM,IT.NET.BBND.P2,2021,0.791471566430753
Samoa,WSM,NY.GDP.PCAP.PP.CD,2021,6350.114283532528
Samoa,WSM,TX.VAL.TECH.MF.ZS,2021,1.0752843011372046
Samoa,WSM,IT.CEL.SETS.P2,2021,32.2763227445165
Samoa,WSM,GOV_WGI_PV_EST,2021,1.1396511
Samoa,WSM,GOV_WGI_RL_EST,2021,1.0545903
Samoa,WSM,SE.TER.ENRR,2021,19.1409681560724
Samoa,WSM,IP.JRN.ARTC.SC,2021,24.01
San Marino,SMR,GOV_WGI_CC_EST,2021,1.1772281
San Marino,SMR,IT.NET.BBND.P2,2021,34.7101700798334
San Marino,SMR,NY.GDP.PCAP.PP.CD,2021,64745.13167807012
San Marino,SMR,TX.VAL.TECH.MF.ZS,2021,
San Marino,SMR,IT.CEL.SETS.P2,2021,115.700566932778
San Marino,SMR,GOV_WGI_PV_EST,2021,1.2044193
San Marino,SMR,GOV_WGI_RL_EST,2021,1.4510365
San Marino,SMR,SE.TER.ENRR,2021,57.6704545454545
San Marino,SMR,IP.JRN.ARTC.SC,2021,15.77
Sao Tome and Principe,STP,GOV_WGI_CC_EST,2021,0.1620477
Sao Tome and Principe,STP,IT.NET.BBND.P2,2021,1.54216281238596
Sao Tome and Principe,STP,NY.GDP.PCAP.PP.CD,2021,5732.694560615356
Sao Tome and Principe,STP,TX.VAL.TECH.MF.ZS,2021,8.179267482623718
Sao Tome and Principe,STP,IT.CEL.SETS.P2,2021,85.2577705092336
Sao Tome and Principe,STP,GOV_WGI_PV_EST,2021,0.6052679
Sao Tome and Principe,STP,GOV_WGI_RL_EST,2021,-0.3937827
Sao Tome and Principe,STP,SE.TER.ENRR,2021,
Sao Tome and Principe,STP,IP.JRN.ARTC.SC,2021,3.96
Saudi Arabia,SAU,GOV_WGI_CC_EST,2021,0.2365231
Saudi Arabia,SAU,IT.NET.BBND.P2,2021,33.7973610185654
Saudi Arabia,SAU,NY.GDP.PCAP.PP.CD,2021,62690.49666459286
Saudi Arabia,SAU,TX.VAL.TECH.MF.ZS,2021,0.3057152401093848
Saudi Arabia,SAU,IT.CEL.SETS.P2,2021,145.003757775499
Saudi Arabia,SAU,GOV_WGI_PV_EST,2021,-0.4672131
Saudi Arabia,SAU,GOV_WGI_RL_EST,2021,-0.1658751
Saudi Arabia,SAU,SE.TER.ENRR,2021,74.3924865722656
Saudi Arabia,SAU,IP.JRN.ARTC.SC,2021,19810.93
Senegal,SEN,GOV_WGI_CC_EST,2021,0.0360917
Senegal,SEN,IT.NET.BBND.P2,2021,1.20966034985347
Senegal,SEN,NY.GDP.PCAP.PP.CD,2021,4173.677413996194
Senegal,SEN,TX.VAL.TECH.MF.ZS,2021,1.8791867469948085
Senegal,SEN,IT.CEL.SETS.P2,2021,115.325093678501
Senegal,SEN,GOV_WGI_PV_EST,2021,-0.1040585
Senegal,SEN,GOV_WGI_RL_EST,2021,-0.1485159
Senegal,SEN,SE.TER.ENRR,2021,14.6823561354842
Senegal,SEN,IP.JRN.ARTC.SC,2021,434.2
Serbia,SRB,GOV_WGI_CC_EST,2021,-0.4707878
Serbia,SRB,IT.NET.BBND.P2,2021,26.4794202826056
Serbia,SRB,NY.GDP.PCAP.PP.CD,2021,23406.40363156344
Serbia,SRB,TX.VAL.TECH.MF.ZS,2021,
Serbia,SRB,IT.CEL.SETS.P2,2021,125.075587327252
Serbia,SRB,GOV_WGI_PV_EST,2021,-0.0436914
Serbia,SRB,GOV_WGI_RL_EST,2021,-0.1926347
Serbia,SRB,SE.TER.ENRR,2021,69.1800231933594
Serbia,SRB,IP.JRN.ARTC.SC,2021,4878.41
Seychelles,SYC,GOV_WGI_CC_EST,2021,1.1441374
Seychelles,SYC,IT.NET.BBND.P2,2021,33.5645230796751
Seychelles,SYC,NY.GDP.PCAP.PP.CD,2021,29979.827268609057
Seychelles,SYC,TX.VAL.TECH.MF.ZS,2021,3.343076157890919
Seychelles,SYC,IT.CEL.SETS.P2,2021,149.479213250181
Seychelles,SYC,GOV_WGI_PV_EST,2021,0.7262104
Seychelles,SYC,GOV_WGI_RL_EST,2021,0.5521392
Seychelles,SYC,SE.TER.ENRR,2021,26.8701526144608
Seychelles,SYC,IP.JRN.ARTC.SC,2021,19.69
Sierra Leone,SLE,GOV_WGI_CC_EST,2021,-0.478002999999999
Sierra Leone,SLE,IT.NET.BBND.P2,2021,0.0022731197902009
Sierra Leone,SLE,NY.GDP.PCAP.PP.CD,2021,2849.388659264359
Sierra Leone,SLE,TX.VAL.TECH.MF.ZS,2021,
Sierra Leone,SLE,IT.CEL.SETS.P2,2021,101.636782141976
Sierra Leone,SLE,GOV_WGI_PV_EST,2021,-0.2367225
Sierra Leone,SLE,GOV_WGI_RL_EST,2021,-0.759120999999999
Sierra Leone,SLE,SE.TER.ENRR,2021,
Sierra Leone,SLE,IP.JRN.ARTC.SC,2021,73.66
Singapore,SGP,GOV_WGI_CC_EST,2021,2.0800635
Singapore,SGP,IT.NET.BBND.P2,2021,27.5210996900631
Singapore,SGP,NY.GDP.PCAP.PP.CD,2021,132617.3540208764
Singapore,SGP,TX.VAL.TECH.MF.ZS,2021,54.972275251408654
Singapore,SGP,IT.CEL.SETS.P2,2021,157.977675166643
Singapore,SGP,GOV_WGI_PV_EST,2021,1.2816641
Singapore,SGP,GOV_WGI_RL_EST,2021,1.4327468
Singapore,SGP,SE.TER.ENRR,2021,97.0989103061521
Singapore,SGP,IP.JRN.ARTC.SC,2021,12432.16
Sint Maarten (Dutch part),SXM,GOV_WGI_CC_EST,2021,
Sint Maarten (Dutch part),SXM,IT.NET.BBND.P2,2021,
Sint Maarten (Dutch part),SXM,NY.GDP.PCAP.PP.CD,2021,40507.06724117173
Sint Maarten (Dutch part),SXM,TX.VAL.TECH.MF.ZS,2021,
Sint Maarten (Dutch part),SXM,IT.CEL.SETS.P2,2021,
Sint Maarten (Dutch part),SXM,GOV_WGI_PV_EST,2021,
Sint Maarten (Dutch part),SXM,GOV_WGI_RL_EST,2021,
Sint Maarten (Dutch part),SXM,SE.TER.ENRR,2021,
Sint Maarten (Dutch part),SXM,IP.JRN.ARTC.SC,2021,
Slovak Republic,SVK,GOV_WGI_CC_EST,2021,0.3575001
Slovak Republic,SVK,IT.NET.BBND.P2,2021,32.6060735005904
Slovak Republic,SVK,NY.GDP.PCAP.PP.CD,2021,38346.09357681767
Slovak Republic,SVK,TX.VAL.TECH.MF.ZS,2021,9.001389401510746
Slovak Republic,SVK,IT.CEL.SETS.P2,2021,135.268252737261
Slovak Republic,SVK,GOV_WGI_PV_EST,2021,0.5857562
Slovak Republic,SVK,GOV_WGI_RL_EST,2021,0.7070856
Slovak Republic,SVK,SE.TER.ENRR,2021,50.7342491149902
Slovak Republic,SVK,IP.JRN.ARTC.SC,2021,5150.0
Slovenia,SVN,GOV_WGI_CC_EST,2021,0.6986582
Slovenia,SVN,IT.NET.BBND.P2,2021,31.5502669986288
Slovenia,SVN,NY.GDP.PCAP.PP.CD,2021,45914.05723924055
Slovenia,SVN,TX.VAL.TECH.MF.ZS,2021,6.209306032570846
Slovenia,SVN,IT.CEL.SETS.P2,2021,123.362924143622
Slovenia,SVN,GOV_WGI_PV_EST,2021,0.7356372
Slovenia,SVN,GOV_WGI_RL_EST,2021,0.9260486
Slovenia,SVN,SE.TER.ENRR,2021,82.2400436401367
Slovenia,SVN,IP.JRN.ARTC.SC,2021,4058.0
Solomon Islands,SLB,GOV_WGI_CC_EST,2021,-0.1748432
Solomon Islands,SLB,IT.NET.BBND.P2,2021,0.131131891144795
Solomon Islands,SLB,NY.GDP.PCAP.PP.CD,2021,2449.870098214515
Solomon Islands,SLB,TX.VAL.TECH.MF.ZS,2021,
Solomon Islands,SLB,IT.CEL.SETS.P2,2021,62.1565164026326
Solomon Islands,SLB,GOV_WGI_PV_EST,2021,0.4456005
Solomon Islands,SLB,GOV_WGI_RL_EST,2021,0.015353
Solomon Islands,SLB,SE.TER.ENRR,2021,
Solomon Islands,SLB,IP.JRN.ARTC.SC,2021,13.72
"Somalia, Fed. Rep.",SOM,GOV_WGI_CC_EST,2021,-1.6031075
"Somalia, Fed. Rep.",SOM,IT.NET.BBND.P2,2021,0.68899907598855
"Somalia, Fed. Rep.",SOM,NY.GDP.PCAP.PP.CD,2021,1392.3178205337051
"Somalia, Fed. Rep.",SOM,TX.VAL.TECH.MF.ZS,2021,
"Somalia, Fed. Rep.",SOM,IT.CEL.SETS.P2,2021,51.2059481348129
"Somalia, Fed. Rep.",SOM,GOV_WGI_PV_EST,2021,-2.60696149999999
"Somalia, Fed. Rep.",SOM,GOV_WGI_RL_EST,2021,-2.16817529999999
"Somalia, Fed. Rep.",SOM,SE.TER.ENRR,2021,
"Somalia, Fed. Rep.",SOM,IP.JRN.ARTC.SC,2021,53.74
South Africa,ZAF,GOV_WGI_CC_EST,2021,0.0645613
South Africa,ZAF,IT.NET.BBND.P2,2021,2.75540858002384
South Africa,ZAF,NY.GDP.PCAP.PP.CD,2021,13681.954814481312
South Africa,ZAF,TX.VAL.TECH.MF.ZS,2021,5.547560490452681
South Africa,ZAF,IT.CEL.SETS.P2,2021,163.12806305125
South Africa,ZAF,GOV_WGI_PV_EST,2021,-0.7738081
South Africa,ZAF,GOV_WGI_RL_EST,2021,0.1210745
South Africa,ZAF,SE.TER.ENRR,2021,22.3431289991291
South Africa,ZAF,IP.JRN.ARTC.SC,2021,15478.5
South Sudan,SSD,GOV_WGI_CC_EST,2021,-1.82343179999999
South Sudan,SSD,IT.NET.BBND.P2,2021,0.0018406409848165
South Sudan,SSD,NY.GDP.PCAP.PP.CD,2021,
South Sudan,SSD,TX.VAL.TECH.MF.ZS,2021,
South Sudan,SSD,IT.CEL.SETS.P2,2021,30.151042999214
South Sudan,SSD,GOV_WGI_PV_EST,2021,-2.21948739999999
South Sudan,SSD,GOV_WGI_RL_EST,2021,-1.97781689999999
South Sudan,SSD,SE.TER.ENRR,2021,
South Sudan,SSD,IP.JRN.ARTC.SC,2021,14.73
Spain,ESP,GOV_WGI_CC_EST,2021,0.8120886
Spain,ESP,IT.NET.BBND.P2,2021,34.9302420932073
Spain,ESP,NY.GDP.PCAP.PP.CD,2021,44251.66582226214
Spain,ESP,TX.VAL.TECH.MF.ZS,2021,9.39320382214351
Spain,ESP,IT.CEL.SETS.P2,2021,118.999806936801
Spain,ESP,GOV_WGI_PV_EST,2021,0.38323
Spain,ESP,GOV_WGI_RL_EST,2021,0.9207665
Spain,ESP,SE.TER.ENRR,2021,95.3768997192383
Spain,ESP,IP.JRN.ARTC.SC,2021,63622.32
Sri Lanka,LKA,GOV_WGI_CC_EST,2021,-0.3367364
Sri Lanka,LKA,IT.NET.BBND.P2,2021,10.5401488574725
Sri Lanka,LKA,NY.GDP.PCAP.PP.CD,2021,14316.135222568291
Sri Lanka,LKA,TX.VAL.TECH.MF.ZS,2021,1.0451912960950598
Sri Lanka,LKA,IT.CEL.SETS.P2,2021,135.522602889503
Sri Lanka,LKA,GOV_WGI_PV_EST,2021,-0.510938
Sri Lanka,LKA,GOV_WGI_RL_EST,2021,-0.2315397
Sri Lanka,LKA,SE.TER.ENRR,2021,20.7824292013914
Sri Lanka,LKA,IP.JRN.ARTC.SC,2021,2410.12
St. Kitts and Nevis,KNA,GOV_WGI_CC_EST,2021,0.352033
St. Kitts and Nevis,KNA,IT.NET.BBND.P2,2021,43.0254688535808
St. Kitts and Nevis,KNA,NY.GDP.PCAP.PP.CD,2021,26896.61770659784
St. Kitts and Nevis,KNA,TX.VAL.TECH.MF.ZS,2021,
St. Kitts and Nevis,KNA,IT.CEL.SETS.P2,2021,121.256121292475
St. Kitts and Nevis,KNA,GOV_WGI_PV_EST,2021,0.9147636
St. Kitts and Nevis,KNA,GOV_WGI_RL_EST,2021,0.5899268
St. Kitts and Nevis,KNA,SE.TER.ENRR,2021,
St. Kitts and Nevis,KNA,IP.JRN.ARTC.SC,2021,35.08
St. Lucia,LCA,GOV_WGI_CC_EST,2021,0.370132
St. Lucia,LCA,IT.NET.BBND.P2,2021,10.675434960397
St. Lucia,LCA,NY.GDP.PCAP.PP.CD,2021,19101.16529566755
St. Lucia,LCA,TX.VAL.TECH.MF.ZS,2021,
St. Lucia,LCA,IT.CEL.SETS.P2,2021,96.2374385229832
St. Lucia,LCA,GOV_WGI_PV_EST,2021,0.868144
St. Lucia,LCA,GOV_WGI_RL_EST,2021,0.6252576
St. Lucia,LCA,SE.TER.ENRR,2021,
St. Lucia,LCA,IP.JRN.ARTC.SC,2021,3.84
St. Martin (French part),MAF,GOV_WGI_CC_EST,2021,
St. Martin (French part),MAF,IT.NET.BBND.P2,2021,
St. Martin (French part),MAF,NY.GDP.PCAP.PP.CD,2021,
St. Martin (French part),MAF,TX.VAL.TECH.MF.ZS,2021,
St. Martin (French part),MAF,IT.CEL.SETS.P2,2021,
St. Martin (French part),MAF,GOV_WGI_PV_EST,2021,
St. Martin (French part),MAF,GOV_WGI_RL_EST,2021,
St. Martin (French part),MAF,SE.TER.ENRR,2021,
St. Martin (French part),MAF,IP.JRN.ARTC.SC,2021,
St. Vincent and the Grenadines,VCT,GOV_WGI_CC_EST,2021,0.7401119
St. Vincent and the Grenadines,VCT,IT.NET.BBND.P2,2021,27.1020312910221
St. Vincent and the Grenadines,VCT,NY.GDP.PCAP.PP.CD,2021,16200.899459784525
St. Vincent and the Grenadines,VCT,TX.VAL.TECH.MF.ZS,2021,0.0034502487133053
St. Vincent and the Grenadines,VCT,IT.CEL.SETS.P2,2021,95.5173520288601
St. Vincent and the Grenadines,VCT,GOV_WGI_PV_EST,2021,1.0408786
St. Vincent and the Grenadines,VCT,GOV_WGI_RL_EST,2021,0.6474473
St. Vincent and the Grenadines,VCT,SE.TER.ENRR,2021,35.7032258064516
St. Vincent and the Grenadines,VCT,IP.JRN.ARTC.SC,2021,5.84
Sudan,SDN,GOV_WGI_CC_EST,2021,-1.292527
Sudan,SDN,IT.NET.BBND.P2,2021,0.0632992450276202
Sudan,SDN,NY.GDP.PCAP.PP.CD,2021,3248.9755859375
Sudan,SDN,TX.VAL.TECH.MF.ZS,2021,
Sudan,SDN,IT.CEL.SETS.P2,2021,71.767230205952
Sudan,SDN,GOV_WGI_PV_EST,2021,-1.7826483
Sudan,SDN,GOV_WGI_RL_EST,2021,-1.3405003
Sudan,SDN,SE.TER.ENRR,2021,
Sudan,SDN,IP.JRN.ARTC.SC,2021,531.71
Suriname,SUR,GOV_WGI_CC_EST,2021,-0.311597299999999
Suriname,SUR,IT.NET.BBND.P2,2021,19.899950800782
Suriname,SUR,NY.GDP.PCAP.PP.CD,2021,18458.23499968104
Suriname,SUR,TX.VAL.TECH.MF.ZS,2021,4.633987928760653
Suriname,SUR,IT.CEL.SETS.P2,2021,146.654129497521
Suriname,SUR,GOV_WGI_PV_EST,2021,0.3607899
Suriname,SUR,GOV_WGI_RL_EST,2021,-0.1971687
Suriname,SUR,SE.TER.ENRR,2021,8.45416298008342
Suriname,SUR,IP.JRN.ARTC.SC,2021,25.22
Sweden,SWE,GOV_WGI_CC_EST,2021,2.0899139
Sweden,SWE,IT.NET.BBND.P2,2021,40.8351431063991
Sweden,SWE,NY.GDP.PCAP.PP.CD,2021,62731.70061629304
Sweden,SWE,TX.VAL.TECH.MF.ZS,2021,13.934831746892607
Sweden,SWE,IT.CEL.SETS.P2,2021,124.96149481991
Sweden,SWE,GOV_WGI_PV_EST,2021,0.9471541
Sweden,SWE,GOV_WGI_RL_EST,2021,1.7883138
Sweden,SWE,SE.TER.ENRR,2021,85.9426193237305
Sweden,SWE,IP.JRN.ARTC.SC,2021,22021.79
Switzerland,CHE,GOV_WGI_CC_EST,2021,2.1059546
Switzerland,CHE,IT.NET.BBND.P2,2021,47.9433096708255
Switzerland,CHE,NY.GDP.PCAP.PP.CD,2021,81001.41112061175
Switzerland,CHE,TX.VAL.TECH.MF.ZS,2021,14.23506327297248
Switzerland,CHE,IT.CEL.SETS.P2,2021,123.21236546636
Switzerland,CHE,GOV_WGI_PV_EST,2021,1.0255347
Switzerland,CHE,GOV_WGI_RL_EST,2021,1.7893994
Switzerland,CHE,SE.TER.ENRR,2021,71.893928527832
Switzerland,CHE,IP.JRN.ARTC.SC,2021,24649.1
Syrian Arab Republic,SYR,GOV_WGI_CC_EST,2021,-1.79070699999999
Syrian Arab Republic,SYR,IT.NET.BBND.P2,2021,7.28562915466706
Syrian Arab Republic,SYR,NY.GDP.PCAP.PP.CD,2021,4592.83860100874
Syrian Arab Republic,SYR,TX.VAL.TECH.MF.ZS,2021,
Syrian Arab Republic,SYR,IT.CEL.SETS.P2,2021,78.5558300193552
Syrian Arab Republic,SYR,GOV_WGI_PV_EST,2021,-2.37452369999999
Syrian Arab Republic,SYR,GOV_WGI_RL_EST,2021,-1.8887237
Syrian Arab Republic,SYR,SE.TER.ENRR,2021,
Syrian Arab Republic,SYR,IP.JRN.ARTC.SC,2021,538.61
Tajikistan,TJK,GOV_WGI_CC_EST,2021,-1.0874541
Tajikistan,TJK,IT.NET.BBND.P2,2021,0.495991334524208
Tajikistan,TJK,NY.GDP.PCAP.PP.CD,2021,3985.912476112185
Tajikistan,TJK,TX.VAL.TECH.MF.ZS,2021,0.4082846489619872
Tajikistan,TJK,IT.CEL.SETS.P2,2021,64.0874682499327
Tajikistan,TJK,GOV_WGI_PV_EST,2021,-0.3984715
Tajikistan,TJK,GOV_WGI_RL_EST,2021,-1.2591682
Tajikistan,TJK,SE.TER.ENRR,2021,37.4220713871838
Tajikistan,TJK,IP.JRN.ARTC.SC,2021,131.4
Tanzania,TZA,GOV_WGI_CC_EST,2021,-0.351543
Tanzania,TZA,IT.NET.BBND.P2,2021,1.97842
Tanzania,TZA,NY.GDP.PCAP.PP.CD,2021,3493.0830078125
Tanzania,TZA,TX.VAL.TECH.MF.ZS,2021,1.6829347109246815
Tanzania,TZA,IT.CEL.SETS.P2,2021,86.0162814148027
Tanzania,TZA,GOV_WGI_PV_EST,2021,-0.5751002
Tanzania,TZA,GOV_WGI_RL_EST,2021,-0.5650588
Tanzania,TZA,SE.TER.ENRR,2021,3.59164319762461
Tanzania,TZA,IP.JRN.ARTC.SC,2021,1031.55
Thailand,THA,GOV_WGI_CC_EST,2021,-0.3893452
Thailand,THA,IT.NET.BBND.P2,2021,17.3168855632327
Thailand,THA,NY.GDP.PCAP.PP.CD,2021,20242.770003565594
Thailand,THA,TX.VAL.TECH.MF.ZS,2021,24.66428000193656
Thailand,THA,IT.CEL.SETS.P2,2021,168.485285358167
Thailand,THA,GOV_WGI_PV_EST,2021,-0.6963747
Thailand,THA,GOV_WGI_RL_EST,2021,-0.2575207
Thailand,THA,SE.TER.ENRR,2021,43.4690405127808
Thailand,THA,IP.JRN.ARTC.SC,2021,15679.41
Timor-Leste,TLS,GOV_WGI_CC_EST,2021,-0.3019067
Timor-Leste,TLS,IT.NET.BBND.P2,2021,0.0101471033723194
Timor-Leste,TLS,NY.GDP.PCAP.PP.CD,2021,6825.045886307448
Timor-Leste,TLS,TX.VAL.TECH.MF.ZS,2021,0.0271228875443354
Timor-Leste,TLS,IT.CEL.SETS.P2,2021,102.668836319816
Timor-Leste,TLS,GOV_WGI_PV_EST,2021,0.2660158
Timor-Leste,TLS,GOV_WGI_RL_EST,2021,-0.640091699999999
Timor-Leste,TLS,SE.TER.ENRR,2021,
Timor-Leste,TLS,IP.JRN.ARTC.SC,2021,14.32
Togo,TGO,GOV_WGI_CC_EST,2021,-0.6519768
Togo,TGO,IT.NET.BBND.P2,2021,0.749325974933037
Togo,TGO,NY.GDP.PCAP.PP.CD,2021,2638.8109526796325
Togo,TGO,TX.VAL.TECH.MF.ZS,2021,0.3260921380959298
Togo,TGO,IT.CEL.SETS.P2,2021,70.4496733018494
Togo,TGO,GOV_WGI_PV_EST,2021,-0.6682329
Togo,TGO,GOV_WGI_RL_EST,2021,-0.6328001
Togo,TGO,SE.TER.ENRR,2021,
Togo,TGO,IP.JRN.ARTC.SC,2021,123.02
Tonga,TON,GOV_WGI_CC_EST,2021,-0.3427691
Tonga,TON,IT.NET.BBND.P2,2021,6.4574841217177
Tonga,TON,NY.GDP.PCAP.PP.CD,2021,6929.176692884377
Tonga,TON,TX.VAL.TECH.MF.ZS,2021,1.68995954105615
Tonga,TON,IT.CEL.SETS.P2,2021,60.9801876955162
Tonga,TON,GOV_WGI_PV_EST,2021,1.111896
Tonga,TON,GOV_WGI_RL_EST,2021,0.7498563
Tonga,TON,SE.TER.ENRR,2021,
Tonga,TON,IP.JRN.ARTC.SC,2021,3.67
Trinidad and Tobago,TTO,GOV_WGI_CC_EST,2021,-0.2305843
Trinidad and Tobago,TTO,IT.NET.BBND.P2,2021,24.9299429931902
Trinidad and Tobago,TTO,NY.GDP.PCAP.PP.CD,2021,30482.120179863054
Trinidad and Tobago,TTO,TX.VAL.TECH.MF.ZS,2021,0.1028344019126642
Trinidad and Tobago,TTO,IT.CEL.SETS.P2,2021,134.221562299819
Trinidad and Tobago,TTO,GOV_WGI_PV_EST,2021,0.1561926
Trinidad and Tobago,TTO,GOV_WGI_RL_EST,2021,-0.1513775
Trinidad and Tobago,TTO,SE.TER.ENRR,2021,
Trinidad and Tobago,TTO,IP.JRN.ARTC.SC,2021,266.0
Tunisia,TUN,GOV_WGI_CC_EST,2021,-0.1415165
Tunisia,TUN,IT.NET.BBND.P2,2021,12.4220429522978
Tunisia,TUN,NY.GDP.PCAP.PP.CD,2021,12444.3264026887
Tunisia,TUN,TX.VAL.TECH.MF.ZS,2021,7.168311183732175
Tunisia,TUN,IT.CEL.SETS.P2,2021,129.846077003661
Tunisia,TUN,GOV_WGI_PV_EST,2021,-0.6668946
Tunisia,TUN,GOV_WGI_RL_EST,2021,-0.0151282999999999
Tunisia,TUN,SE.TER.ENRR,2021,33.2740287780762
Tunisia,TUN,IP.JRN.ARTC.SC,2021,4958.99
Turkiye,TUR,GOV_WGI_CC_EST,2021,-0.3992138
Turkiye,TUR,IT.NET.BBND.P2,2021,20.9211211378579
