Country Name,Country Code,Indicator Code,2020,2021,2022,2023,2024,2025
Argentina,ARG,IP.JRN.ARTC.SC,9992.12,9943.87,9086.96,8589.35,,
Armenia,ARM,GOV_WGI_CC_EST,0.1056079,0.0558398,0.0574942,0.1046118,0.1446809,
Armenia,ARM,IT.NET.BBND.P2,14.8883804721864,16.2565945813558,17.7300708049016,18.5458075085454,20.3090953111129,
Armenia,ARM,NY.GDP.PCAP.PP.CD,14706.317304342228,15921.705281964018,19161.37005141889,21534.030536117025,22823.17952556931,
Armenia,ARM,TX.VAL.TECH.MF.ZS,7.140636671612873,5.956719936847862,21.84752834353729,20.905156020748368,23.64032705152591,
Armenia,ARM,IT.CEL.SETS.P2,120.682370700808,125.395134877327,130.540072214196,134.519957069953,134.88694751567,
Armenia,ARM,GOV_WGI_PV_EST,-0.2935835,-0.5019,-0.3556235,-0.5022441,-0.723297299999999,
Armenia,ARM,GOV_WGI_RL_EST,-0.0751786,-0.1028405,-0.2386468,-0.2107914,-0.1423943,
Armenia,ARM,SE.TER.ENRR,52.3331534448642,56.6235144830279,57.1818422625098,56.2770051010456,52.7748065090859,
Armenia,ARM,IP.JRN.ARTC.SC,594.27,565.63,674.73,801.49,,
Aruba,ABW,GOV_WGI_CC_EST,1.165722,0.8692192,0.8688452,0.8675607,0.8687982,
Aruba,ABW,IT.NET.BBND.P2,17.6908752327747,17.664887781476,17.4862221892338,,,
Aruba,ABW,NY.GDP.PCAP.PP.CD,28854.59729978639,35104.78680353744,41758.895756654405,46574.35741976531,50649.301523221184,
Aruba,ABW,TX.VAL.TECH.MF.ZS,6.7561753872818,4.817053302546841,7.125146544626561,6.868008363783347,,
Aruba,ABW,IT.CEL.SETS.P2,131.284916201117,131.09206195727,130.647974615427,,,
Aruba,ABW,GOV_WGI_PV_EST,1.3345061,1.3328137,1.3357267,1.3362003,1.3302095,
Aruba,ABW,GOV_WGI_RL_EST,1.2938144,1.2183341,1.2205245,1.2201246,1.22006,
Aruba,ABW,SE.TER.ENRR,,,,,14.0655418559377,
Aruba,ABW,IP.JRN.ARTC.SC,,,,,,
Australia,AUS,GOV_WGI_CC_EST,1.6038237,1.6770561,1.7288156,1.8057703,1.8520196,
Australia,AUS,IT.NET.BBND.P2,35.346849265518,35.8359861455454,36.3933201898066,36.627426494239,36.4788276060473,
Australia,AUS,NY.GDP.PCAP.PP.CD,54184.16144868537,58327.41468423248,66103.17970669566,72272.70921366828,72111.1844628126,
Australia,AUS,TX.VAL.TECH.MF.ZS,21.47578987058347,22.39407660085994,25.83187041162716,25.25827771207813,25.15864164570836,
Australia,AUS,IT.CEL.SETS.P2,104.930155780087,105.118514623956,109.469171081514,112.513177133796,112.581025002429,
Australia,AUS,GOV_WGI_PV_EST,0.8859397,0.8536507,0.9015353,0.9254365,0.7932693,
Australia,AUS,GOV_WGI_RL_EST,1.5521387,1.5701838,1.471946,1.5031839,1.4704014,
Australia,AUS,SE.TER.ENRR,110.139221191406,112.688293457031,106.240760803223,104.64835357666,108.421989440918,
Australia,AUS,IP.JRN.ARTC.SC,57901.21,60308.46,58183.41,54589.08,,
Austria,AUT,GOV_WGI_CC_EST,1.6059221,1.3601171,1.3678343,1.3200882,1.2944469,
Austria,AUT,IT.NET.BBND.P2,29.2106456326106,29.2537339731419,29.2342573265435,29.3725409835617,30.12779672163,
Austria,AUT,NY.GDP.PCAP.PP.CD,58523.03378162456,62968.942231189205,72065.49742701056,73544.65672304865,73911.43966313597,
Austria,AUT,TX.VAL.TECH.MF.ZS,12.27189576604459,11.017122140568004,14.914170247260156,15.923269788116936,18.452576685901853,
Austria,AUT,IT.CEL.SETS.P2,120.131806593244,121.357731973824,121.16645744796,121.746207105931,124.45929984531,
Austria,AUT,GOV_WGI_PV_EST,0.8186312,0.7543747,0.6005165,0.7016405,0.4915979,
Austria,AUT,GOV_WGI_RL_EST,1.7481079,1.7167011,1.6419642,1.6577235,1.6777399,
Austria,AUT,SE.TER.ENRR,88.7071990966797,93.940071105957,94.5116882324219,91.6818237304688,92.6126708984375,
Austria,AUT,IP.JRN.ARTC.SC,13440.62,14370.95,14103.32,13845.8,,
Azerbaijan,AZE,GOV_WGI_CC_EST,-0.7598072,-0.775813299999999,-0.8302212,-0.881959199999999,-0.775077799999999,
Azerbaijan,AZE,IT.NET.BBND.P2,19.5985750948022,20.0856994533421,20.3655958095069,20.8825041017301,21.7534102440295,
Azerbaijan,AZE,NY.GDP.PCAP.PP.CD,15163.570332728206,20111.37569521088,22552.088656052303,23651.599485275558,25088.999375713367,
Azerbaijan,AZE,TX.VAL.TECH.MF.ZS,7.067279517222984,2.097104231471289,3.912944162002704,4.172244876301505,2.91095088102775,
Azerbaijan,AZE,IT.CEL.SETS.P2,101.596683471276,105.693559477177,107.506296074404,107.686732782159,109.543149535867,
Azerbaijan,AZE,GOV_WGI_PV_EST,-0.5087721,-0.4888287,-0.542048099999999,-0.4004143,-0.1404058,
Azerbaijan,AZE,GOV_WGI_RL_EST,-0.6182094,-0.608585199999999,-0.5484749,-0.5160585,-0.4853711,
Azerbaijan,AZE,SE.TER.ENRR,36.3854742250215,39.0095977224788,41.0017793895325,41.3907560278377,41.3413783372226,
Azerbaijan,AZE,IP.JRN.ARTC.SC,1057.42,1021.54,1155.81,1544.24,,
"Bahamas, The",BHS,GOV_WGI_CC_EST,1.2128533,1.2282597,1.2330855,1.2199692,1.2320893,
"Bahamas, The",BHS,IT.NET.BBND.P2,20.9668496424268,20.7423310871326,21.135589553703,23.816342880032,25.2679530406222,
"Bahamas, The",BHS,NY.GDP.PCAP.PP.CD,27204.625909517963,31064.682216619414,36791.40104609638,39090.1214737976,41197.93425484768,
"Bahamas, The",BHS,TX.VAL.TECH.MF.ZS,3.0447626025239987,0.2611999658182343,0.0,0.0138247645369375,0.0,
"Bahamas, The",BHS,IT.CEL.SETS.P2,117.717493173143,100.257333370336,101.623744145214,100.047566593231,96.6798992232414,
"Bahamas, The",BHS,GOV_WGI_PV_EST,0.7133519,0.7434332,0.8592816,1.0539708,1.0493095,
"Bahamas, The",BHS,GOV_WGI_RL_EST,0.3141962,0.3484926,0.272063,0.2764352,0.2509955,
"Bahamas, The",BHS,SE.TER.ENRR,,,,,,
"Bahamas, The",BHS,IP.JRN.ARTC.SC,21.42,22.93,17.7,14.98,,
Bahrain,BHR,GOV_WGI_CC_EST,-0.0925165999999999,0.210097,0.144834,0.2380412,0.2540662,
Bahrain,BHR,IT.NET.BBND.P2,10.1824112975928,16.5057891919103,18.0025680504011,17.1582362107608,16.9915789748788,
Bahrain,BHR,NY.GDP.PCAP.PP.CD,53436.03169997117,54954.67578955323,61677.6538492695,64171.08573590521,66941.24303679893,
Bahrain,BHR,TX.VAL.TECH.MF.ZS,8.973661055879925,0.5905900434456504,0.5699591963159788,0.3873436445173711,,
Bahrain,BHR,IT.CEL.SETS.P2,119.41160169027,128.078912532195,139.636142863944,153.899937948583,159.536143577452,
Bahrain,BHR,GOV_WGI_PV_EST,-0.5964745,-0.5041164,-0.482549599999999,-0.5007436,-0.2758672,
Bahrain,BHR,GOV_WGI_RL_EST,-0.110376599999999,0.0190676,0.0328686,0.1259217,0.1679373,
Bahrain,BHR,SE.TER.ENRR,54.4077922369055,47.5015525503536,50.3073760962771,57.0562240948353,58.3677241853667,
Bahrain,BHR,IP.JRN.ARTC.SC,563.68,665.36,613.67,718.3,,
Bangladesh,BGD,GOV_WGI_CC_EST,-1.07605779999999,-1.0928915,-1.17834859999999,-1.1987203,-1.1021569,
Bangladesh,BGD,IT.NET.BBND.P2,6.04506220711318,6.64246518111116,7.17020479104462,7.89245848428319,8.08931134401926,
Bangladesh,BGD,NY.GDP.PCAP.PP.CD,6640.584373310621,7441.069139612541,8450.549025339405,9147.777506655502,9646.769843832548,
Bangladesh,BGD,TX.VAL.TECH.MF.ZS,,,,,,
Bangladesh,BGD,IT.CEL.SETS.P2,106.002140470412,110.012054001037,109.8665408168,111.280894357567,108.077037369691,
Bangladesh,BGD,GOV_WGI_PV_EST,-1.01518479999999,-1.0535518,-1.0954422,-1.0359445,-1.46295089999999,
Bangladesh,BGD,GOV_WGI_RL_EST,-0.8969166,-0.974914899999999,-0.973641299999999,-0.9020256,-0.9600594,
Bangladesh,BGD,SE.TER.ENRR,22.6923019564501,23.9006822335243,23.5005059888653,24.2003442708621,23.7295608009814,
Bangladesh,BGD,IP.JRN.ARTC.SC,5084.6,7463.57,7255.24,8259.38,,
Barbados,BRB,GOV_WGI_CC_EST,1.1695313,1.1946829,1.1926841,1.2089543,1.2257724,
Barbados,BRB,IT.NET.BBND.P2,45.43873225937,36.3512637029634,37.4843261853654,,,
Barbados,BRB,NY.GDP.PCAP.PP.CD,16555.362214523506,17682.73145374831,22193.248712578938,23660.404751292856,24822.534330990835,
Barbados,BRB,TX.VAL.TECH.MF.ZS,20.303822133168723,17.15596635281923,17.011739306168195,18.43361348601325,19.92635575838179,
Barbados,BRB,IT.CEL.SETS.P2,104.722078254017,112.222706603295,114.580721030894,,,
Barbados,BRB,GOV_WGI_PV_EST,1.0680614,1.0845669,1.2066625,1.2767666,1.2722219,
Barbados,BRB,GOV_WGI_RL_EST,0.7048546,0.7010659,0.7169373,0.7343145,0.7277751,
Barbados,BRB,SE.TER.ENRR,52.971630831,54.672,55.0600902713579,54.2600399378744,53.5815662047086,50.801079116886
Barbados,BRB,IP.JRN.ARTC.SC,58.94,57.51,70.21,56.79,,
Belarus,BLR,GOV_WGI_CC_EST,-0.1014181,-0.2062736,-0.415013199999999,-0.534353699999999,-0.5781294,
Belarus,BLR,IT.NET.BBND.P2,34.8152229336418,35.0097634241001,34.0671782490739,35.0931910729644,36.2627055164488,
Belarus,BLR,NY.GDP.PCAP.PP.CD,24872.306674452844,27611.180113515707,28429.49488218266,30834.177366811116,33010.330760535726,
Belarus,BLR,TX.VAL.TECH.MF.ZS,5.098125922496125,6.015768463598526,,,,
Belarus,BLR,IT.CEL.SETS.P2,125.164732031333,127.117317282369,128.314999383533,128.979176539764,131.123016605614,
Belarus,BLR,GOV_WGI_PV_EST,-0.818298499999999,-0.616372399999999,-0.6168791,-0.392606499999999,-0.3773003,
Belarus,BLR,GOV_WGI_RL_EST,-0.8602112,-1.0672559,-1.1591441,-1.2155307,-1.2305997,
Belarus,BLR,SE.TER.ENRR,79.900160036935,78.6027133367864,77.0977334087936,72.8250212584046,70.1107509145358,
Belarus,BLR,IP.JRN.ARTC.SC,1550.1,1600.37,1563.85,1429.41,,
Belgium,BEL,GOV_WGI_CC_EST,1.5662608,1.5502151,1.5774306,1.467016,1.4687812,
Belgium,BEL,IT.NET.BBND.P2,41.0239697084264,43.0218054966431,43.5657139519422,43.7026445985633,44.2321563183446,
Belgium,BEL,NY.GDP.PCAP.PP.CD,56120.09584204656,60669.21377465312,69128.13888838432,71946.14471902922,73514.48310452583,
Belgium,BEL,TX.VAL.TECH.MF.ZS,15.261861578971311,21.37996387637373,22.817913517326545,18.6668227645892,20.39214534222356,
Belgium,BEL,IT.CEL.SETS.P2,99.9100614924974,101.462935633736,101.680355820653,103.196426365374,103.90465332676,
Belgium,BEL,GOV_WGI_PV_EST,0.3686413,0.461917,0.2465264,0.1994126,0.1214526,
Belgium,BEL,GOV_WGI_RL_EST,1.4533249,1.4052126,1.3398087,1.2719977,1.282799,
Belgium,BEL,SE.TER.ENRR,79.4996032714844,82.6882019042969,83.5736465454102,82.1475601196289,,
Belgium,BEL,IP.JRN.ARTC.SC,16602.95,17845.94,17124.05,16816.32,,
Belize,BLZ,GOV_WGI_CC_EST,-0.0753264999999999,-0.0899104999999999,-0.0459141999999999,-0.115986499999999,-0.1604129,
Belize,BLZ,IT.NET.BBND.P2,9.21159022752628,9.10594770150703,9.75385677359442,,,
Belize,BLZ,NY.GDP.PCAP.PP.CD,9638.89513695889,11716.326781865551,13461.209845161278,13729.89205872096,14346.518804973712,
Belize,BLZ,TX.VAL.TECH.MF.ZS,0.938240933761362,0.1916399093921313,0.0001824316203361,0.0,0.0001910876991115,
Belize,BLZ,IT.CEL.SETS.P2,67.551661668526,66.7769498110516,67.1750266305468,,,
Belize,BLZ,GOV_WGI_PV_EST,0.6026689,0.3568757,0.7353533,0.78967,0.7847219,
Belize,BLZ,GOV_WGI_RL_EST,-0.5207908,-0.527655099999999,-0.4371369,-0.4007135,-0.39715,
Belize,BLZ,SE.TER.ENRR,25.9421694120047,23.6813942822198,23.9767727412258,22.3734089825019,24.8098643151325,
Belize,BLZ,IP.JRN.ARTC.SC,16.66,11.93,17.84,18.02,,
Benin,BEN,GOV_WGI_CC_EST,-0.0352655,-0.1642663,-0.1108108,-0.1047671,-0.2407154,
Benin,BEN,IT.NET.BBND.P2,0.229384945213792,0.154166533404575,0.153072411564925,0.170880461346773,0.277382047807868,
Benin,BEN,NY.GDP.PCAP.PP.CD,3244.58772756805,3464.2886286745,3844.154157458155,4129.966120014199,4434.564218402803,
Benin,BEN,TX.VAL.TECH.MF.ZS,1.8436494297798645,2.6984468993049537,4.287156206215209,4.418015139759824,30.5389584270212,
Benin,BEN,IT.CEL.SETS.P2,85.2390738023357,94.9182598289459,105.745019386968,116.036046685168,125.940873932186,
Benin,BEN,GOV_WGI_PV_EST,-0.283192699999999,-0.4106645,-0.4373008,-0.3096247,-0.4030099,
Benin,BEN,GOV_WGI_RL_EST,-0.393457699999999,-0.3852134,-0.468466,-0.390917399999999,-0.4124793,
Benin,BEN,SE.TER.ENRR,10.3808002471924,9.82796955108643,10.2350101470947,,,
Benin,BEN,IP.JRN.ARTC.SC,351.4,402.31,441.45,437.17,,
Bermuda,BMU,GOV_WGI_CC_EST,1.1797991,1.1772281,1.1763452,1.1733125,1.1762344,
Bermuda,BMU,IT.NET.BBND.P2,35.7242707589078,35.5772800395991,35.5804722852863,,51.3026796212637,
Bermuda,BMU,NY.GDP.PCAP.PP.CD,85146.40062756959,92319.67148612188,105142.40996718328,114372.04992737246,124252.83570258624,
Bermuda,BMU,TX.VAL.TECH.MF.ZS,5.482394182151822,8.074360496583553,12.540290834702713,14.937281821284772,14.300743282545277,
Bermuda,BMU,IT.CEL.SETS.P2,105.619583113293,105.185001856206,105.274212729154,,96.6767745528807,
Bermuda,BMU,GOV_WGI_PV_EST,0.9766825,0.974511,0.9782486,0.9788563,0.9711697,
Bermuda,BMU,GOV_WGI_RL_EST,0.6485582,0.6399761,0.8013243,0.8002751,0.8001056,
Bermuda,BMU,SE.TER.ENRR,,,,17.3357105255127,,
Bermuda,BMU,IP.JRN.ARTC.SC,,,,,,
Bhutan,BTN,GOV_WGI_CC_EST,1.3421241,1.3198694,1.357056,1.3563935,1.4722389,
Bhutan,BTN,IT.NET.BBND.P2,0.414152616992595,0.364566273170656,0.631823734751842,1.31881966212479,2.92069476099272,
Bhutan,BTN,NY.GDP.PCAP.PP.CD,12475.04800342798,13458.812666742975,15063.810576307216,16215.152007315288,,
Bhutan,BTN,TX.VAL.TECH.MF.ZS,0.0818080898528299,,0.0122179939865198,0.0107261524845821,,
Bhutan,BTN,IT.CEL.SETS.P2,96.7702849068709,100.330908049861,95.129809428439,95.6260610260877,99.7576826476519,
Bhutan,BTN,GOV_WGI_PV_EST,1.1154419,0.9391838,1.3224382,1.3322654,1.3541153,
Bhutan,BTN,GOV_WGI_RL_EST,0.6470186,0.6782878,0.6837835,0.7200012,0.7902665,
Bhutan,BTN,SE.TER.ENRR,16.8650740250552,14.7382447141292,14.5780698560857,15.0074996948242,13.011259392916,
Bhutan,BTN,IP.JRN.ARTC.SC,79.45,106.33,116.64,102.52,,
Bolivia,BOL,GOV_WGI_CC_EST,-0.8045643,-0.9489015,-0.9824356,-0.9556498,-0.997582699999999,
Bolivia,BOL,IT.NET.BBND.P2,7.88671647526861,9.44574009663778,10.9975247479663,11.1529423948186,12.0711429622144,
Bolivia,BOL,NY.GDP.PCAP.PP.CD,9580.98962081658,11202.440983670713,12306.729312869538,12892.12495787769,12877.635118437232,
Bolivia,BOL,TX.VAL.TECH.MF.ZS,4.325217851055254,4.548883143171252,5.517697487182869,8.165170226380756,8.793950833589111,
Bolivia,BOL,IT.CEL.SETS.P2,99.898817726261,100.809064985893,101.57150434614,,98.0287940811943,
Bolivia,BOL,GOV_WGI_PV_EST,-0.3855901,-0.2859636,-0.170608899999999,-0.289823899999999,-0.5460357,
Bolivia,BOL,GOV_WGI_RL_EST,-1.2021414,-1.1101906,-1.1775683,-1.2028195,-1.267722,
Bolivia,BOL,SE.TER.ENRR,,,,,,
Bolivia,BOL,IP.JRN.ARTC.SC,169.82,161.62,181.31,196.72,,
Bosnia and Herzegovina,BIH,GOV_WGI_CC_EST,-0.624659499999999,-0.6690056,-0.680061199999999,-0.5984163,-0.5128682,
Bosnia and Herzegovina,BIH,IT.NET.BBND.P2,23.3507882918721,24.5890868366952,27.3190356221695,28.440133083292,29.3909178564419,
Bosnia and Herzegovina,BIH,NY.GDP.PCAP.PP.CD,16369.93531978359,18286.73733242331,21651.295237486163,23376.222747714077,25043.08863961269,
Bosnia and Herzegovina,BIH,TX.VAL.TECH.MF.ZS,4.614452473673617,5.316222002422011,5.224749177601036,4.96705366555243,6.1631735705966415,
Bosnia and Herzegovina,BIH,IT.CEL.SETS.P2,106.374742411306,114.911613799718,118.944352880459,117.733690876159,121.232373011893,
Bosnia and Herzegovina,BIH,GOV_WGI_PV_EST,-0.2690285,-0.310701599999999,-0.248056399999999,-0.1999229,-0.5010614,
Bosnia and Herzegovina,BIH,GOV_WGI_RL_EST,-0.3025925,-0.3074514,-0.289740999999999,-0.3548804,-0.319134,
Bosnia and Herzegovina,BIH,SE.TER.ENRR,43.8039207458496,45.0589485168457,45.6063499450684,45.5027618408203,,
Bosnia and Herzegovina,BIH,IP.JRN.ARTC.SC,1007.25,1091.63,1029.2,1082.64,,
Botswana,BWA,GOV_WGI_CC_EST,0.7218389,0.7018975,0.6506622,0.6066871,0.6311414,
Botswana,BWA,IT.NET.BBND.P2,3.58604400704343,5.5483769953124,4.53192190474005,6.16495796381324,7.4409622000215,
Botswana,BWA,NY.GDP.PCAP.PP.CD,15292.262467325198,17960.625444743728,19976.83437944735,21012.10319924998,20538.13201788891,
Botswana,BWA,TX.VAL.TECH.MF.ZS,0.4057128034922768,0.3307859414532644,0.5023812940932434,0.5394690309547364,,
Botswana,BWA,IT.CEL.SETS.P2,161.858815314634,173.25235140068,178.205018910673,179.027305378019,163.999922257361,
Botswana,BWA,GOV_WGI_PV_EST,1.0835182,1.0572186,1.0798421,1.0127245,1.0322942,
Botswana,BWA,GOV_WGI_RL_EST,0.33481,0.3719933,0.3434669,0.3322692,0.3120842,
Botswana,BWA,SE.TER.ENRR,22.4017870513653,21.2032904951187,20.7095613715302,20.5658232475186,21.4087908549348,
Botswana,BWA,IP.JRN.ARTC.SC,319.29,377.36,391.01,383.84,,
Brazil,BRA,GOV_WGI_CC_EST,-0.337231599999999,-0.404589,-0.4562788,-0.451506099999999,-0.4088904,
Brazil,BRA,IT.NET.BBND.P2,17.418059685583,19.8363162401481,20.9534469027015,22.4192301618889,24.079199344422,
Brazil,BRA,NY.GDP.PCAP.PP.CD,16101.618306295422,18075.70600487568,19876.85335313965,21175.61869882142,22338.476564063538,
Brazil,BRA,TX.VAL.TECH.MF.ZS,11.350094267880449,9.00155420026002,9.11134627987528,9.849149349554,11.110364420665157,
Brazil,BRA,IT.CEL.SETS.P2,98.6456198619193,104.824727184587,101.245468903076,101.020256020808,101.926846460424,
Brazil,BRA,GOV_WGI_PV_EST,-0.427421599999999,-0.3922756,-0.415796899999999,-0.521574099999999,-0.5205702,
Brazil,BRA,GOV_WGI_RL_EST,-0.392171899999999,-0.4091435,-0.4398335,-0.483012599999999,-0.446218,
Brazil,BRA,SE.TER.ENRR,55.529109954834,57.6311988830566,61.0000915527344,,69.7317733764648,
Brazil,BRA,IP.JRN.ARTC.SC,66901.34,69590.64,62659.84,58292.04,,
British Virgin Islands,VGB,GOV_WGI_CC_EST,,,,,,
British Virgin Islands,VGB,IT.NET.BBND.P2,19.0925003366097,20.8865614007247,20.5485529371852,23.5269975631653,24.9119606799929,
British Virgin Islands,VGB,NY.GDP.PCAP.PP.CD,,,,,,
British Virgin Islands,VGB,TX.VAL.TECH.MF.ZS,,,,,,
British Virgin Islands,VGB,IT.CEL.SETS.P2,94.6896458866299,99.5556613504721,92.8912549909966,90.8246761574965,93.1316662866408,
British Virgin Islands,VGB,GOV_WGI_PV_EST,,,,,,
British Virgin Islands,VGB,GOV_WGI_RL_EST,,,,,,
British Virgin Islands,VGB,SE.TER.ENRR,30.475763016158,30.3667262969589,29.0409725348942,26.6493055555556,29.5605306799337,
British Virgin Islands,VGB,IP.JRN.ARTC.SC,,,,,,
Brunei Darussalam,BRN,GOV_WGI_CC_EST,1.183555,1.1827999,1.1825406,1.1816499,1.1861774,
Brunei Darussalam,BRN,IT.NET.BBND.P2,15.886760064729,17.580984722871,19.8049937413532,20.2120497048692,21.1771240120937,
Brunei Darussalam,BRN,NY.GDP.PCAP.PP.CD,69787.96327957169,78248.797127611,81801.7459224403,85032.60087419949,89879.36149807577,
Brunei Darussalam,BRN,TX.VAL.TECH.MF.ZS,1.3389570491639085,1.3609175851410775,1.0442596038317469,1.0192505676847716,1.0643345945348786,
Brunei Darussalam,BRN,IT.CEL.SETS.P2,119.933885258067,133.597065445264,116.108439291126,118.673752421293,118.130579766209,
Brunei Darussalam,BRN,GOV_WGI_PV_EST,1.1645233,1.1632013,1.175984,1.3348873,1.2027245,
Brunei Darussalam,BRN,GOV_WGI_RL_EST,0.5634206,0.5616354,0.6385844,0.638307,0.5876078,
Brunei Darussalam,BRN,SE.TER.ENRR,27.4692556634304,27.4258937503291,31.1925368707703,36.4182725443167,,
Brunei Darussalam,BRN,IP.JRN.ARTC.SC,257.49,302.38,375.4,501.5,,
Bulgaria,BGR,GOV_WGI_CC_EST,-0.258415699999999,-0.2260611,-0.1369351,-0.1501295,-0.240017999999999,
Bulgaria,BGR,IT.NET.BBND.P2,30.5042854761098,32.7688420838347,34.9667968772891,37.0235717545079,,
Bulgaria,BGR,NY.GDP.PCAP.PP.CD,27351.86074486011,30959.111845980715,36320.14222951922,38829.19132081018,41969.4515718999,
Bulgaria,BGR,TX.VAL.TECH.MF.ZS,11.303272578422265,10.924473573821324,10.38267754185687,12.057894417322116,13.4299683659831,
Bulgaria,BGR,IT.CEL.SETS.P2,114.596737765322,114.911988483727,116.679163253179,117.932685806225,118.067152838789,
Bulgaria,BGR,GOV_WGI_PV_EST,0.4210468,0.4063981,0.3269733,0.3144686,0.0399268,
Bulgaria,BGR,GOV_WGI_RL_EST,-0.1505346,-0.0377457,-0.0998029,-0.0265936,-0.0333423,
Bulgaria,BGR,SE.TER.ENRR,85.5331115722656,85.3017501831055,84.1293563842773,79.8532333374023,69.5460433959961,
Bulgaria,BGR,IP.JRN.ARTC.SC,4475.96,4748.48,4858.97,4998.4,,
Burkina Faso,BFA,GOV_WGI_CC_EST,-0.2018274,-0.2024751,-0.2342071,-0.2479719,-0.2525569,
Burkina Faso,BFA,IT.NET.BBND.P2,0.0650831126106853,0.0740660150924452,0.214398323020291,0.459463342299517,0.851360416490348,
Burkina Faso,BFA,NY.GDP.PCAP.PP.CD,2380.722827818022,2486.4309314776174,2645.2406799661094,2759.3020548460527,2895.891520336648,
Burkina Faso,BFA,TX.VAL.TECH.MF.ZS,3.4012347995173298,2.256539167833058,1.528998976495303,3.7978465983735137,1.6454890195088876,
Burkina Faso,BFA,IT.CEL.SETS.P2,102.972844247019,112.198419449151,113.996146792235,116.16313821519,116.5895933212,
Burkina Faso,BFA,GOV_WGI_PV_EST,-1.4159765,-1.5801637,-1.82102069999999,-2.0423169,-1.9063314,
Burkina Faso,BFA,GOV_WGI_RL_EST,-0.418916099999999,-0.401084599999999,-0.6266501,-0.7145087,-0.883858599999999,
Burkina Faso,BFA,SE.TER.ENRR,7.64277062242324,9.30513098594236,9.67069485831779,10.1078755635882,10.0419678526515,
Burkina Faso,BFA,IP.JRN.ARTC.SC,314.28,357.04,451.82,519.72,,
Burundi,BDI,GOV_WGI_CC_EST,-1.3529714,-1.390618,-1.3235206,-1.29205449999999,-1.46248849999999,
Burundi,BDI,IT.NET.BBND.P2,0.0335260991567275,0.0304886490520483,0.0300650914860841,0.0203441336211462,,
Burundi,BDI,NY.GDP.PCAP.PP.CD,958.1355994900838,1035.5385738493778,1104.7771876487784,1149.9840584238932,1194.9468137038734,
Burundi,BDI,TX.VAL.TECH.MF.ZS,0.1204955015887759,0.250001784207837,1.1179240916667086,1.3050836704109754,,
Burundi,BDI,IT.CEL.SETS.P2,52.5571219738138,59.700785493419,56.2599912004244,63.1631365759764,,
Burundi,BDI,GOV_WGI_PV_EST,-1.49526809999999,-1.37835589999999,-1.28089529999999,-1.2840156,-1.3763566,
Burundi,BDI,GOV_WGI_RL_EST,-1.32121199999999,-1.3122824,-1.32171369999999,-1.30785589999999,-1.3028277,
Burundi,BDI,SE.TER.ENRR,,,,6.02545976638794,,6.38454008102417
Burundi,BDI,IP.JRN.ARTC.SC,37.16,29.42,33.96,36.26,,
Cabo Verde,CPV,GOV_WGI_CC_EST,0.8002643,0.8975963,0.856269,0.8619303,0.9407675,
Cabo Verde,CPV,IT.NET.BBND.P2,4.82611491823059,5.90962142576488,6.56769429388869,7.23008973237277,8.30537440200276,
Cabo Verde,CPV,NY.GDP.PCAP.PP.CD,6852.576699303546,7685.419213936686,9481.073354056049,10242.153201121184,11195.12053129234,
Cabo Verde,CPV,TX.VAL.TECH.MF.ZS,0.7602045225231586,2.038021424785556,3.4765400015460224,1.152150058359217,,
Cabo Verde,CPV,IT.CEL.SETS.P2,105.838590655535,114.230551109167,113.247367438782,113.022968194497,111.84067886381,
Cabo Verde,CPV,GOV_WGI_PV_EST,0.839032,0.8339009,0.8359641,0.8691911,0.7695825,
Cabo Verde,CPV,GOV_WGI_RL_EST,0.6687901,0.4863826,0.4774863,0.422484,0.424201,
Cabo Verde,CPV,SE.TER.ENRR,,,,,,
Cabo Verde,CPV,IP.JRN.ARTC.SC,19.4,21.08,23.38,18.34,,
Cambodia,KHM,GOV_WGI_CC_EST,-1.1175106,-1.0917539,-1.1129555,-1.1216382,-1.2328592,
Cambodia,KHM,IT.NET.BBND.P2,1.39770029835926,1.98089406311481,2.9638308346303,3.64181801068419,4.14566160137529,
Cambodia,KHM,NY.GDP.PCAP.PP.CD,5942.453803739287,6225.532654747405,6918.81626947213,7430.730857098369,7966.8735242870525,
Cambodia,KHM,TX.VAL.TECH.MF.ZS,2.2830748424057363,2.980632793680184,6.562225982364634,12.98534311488826,5.262141405742119,
Cambodia,KHM,IT.CEL.SETS.P2,126.075894769858,117.234785164989,113.391506572248,120.80911943838,116.091961125929,
Cambodia,KHM,GOV_WGI_PV_EST,-0.2401873,-0.1486895,-0.0739156,0.1346422,0.1284232,
Cambodia,KHM,GOV_WGI_RL_EST,-1.1462953,-1.14770479999999,-1.1151898,-1.099508,-1.0562612,
Cambodia,KHM,SE.TER.ENRR,13.8767573747135,13.5005634857238,14.6069513022825,17.4362364390629,21.4437426836662,
Cambodia,KHM,IP.JRN.ARTC.SC,154.12,153.37,183.99,200.77,,
Cameroon,CMR,GOV_WGI_CC_EST,-1.057706,-1.115647,-1.1102965,-1.1264261,-1.22428539999999,
Cameroon,CMR,IT.NET.BBND.P2,2.75682417749367,2.23385126289217,2.12862474053,,,
Cameroon,CMR,NY.GDP.PCAP.PP.CD,4365.447041283924,4793.556282001956,5188.977508660814,5410.769219376422,5588.986458619447,
Cameroon,CMR,TX.VAL.TECH.MF.ZS,3.0838224241557235,2.1512316696661284,3.288647060039671,2.103630291610331,,
